submission_id,submission_date,gender,age,geography,financial_situation,education,employment_status,submission_state,are_there_children_0_to_2_yrs_out_of_educational_system,were_children_3_to_17_yrs_enrolled_and_did_not_return_to_school,are_there_children_who_stopped_enrolling_in_primary_education,are_there_children_who_stopped_enrolling_in_secondary_education,are_children_attending_face_to_face_classes,can_children_observe_deterioration_of_basic_services_of_school,do_children_3_and_17_yrs_receive_regular_school_meals,are_there_teachers_at_scheduled_class_hours,are_children_3_to_17_yrs_dealing_with_irregular_school_activity,are_children_being_teached_by_unqualified_people,did_teachers_leave_the_educational_system,do_school_and_the_teachers_have_internet_connection,do_children_have_internet_connection,do_children_3_to_17_yrs_miss_virtual_class_due_to_lack_of_electricity,does_home_shows_severe_deficit_of_electricity,does_home_shows_severe_deficit_of_internet,do_children_3_to_17_yrs_miss_class_or_in_lower_grade,are_children_promoted_with_a_modality_different_from_formal_evaluation
5.58E+15,2021/3/13,0,1,0,1,Technical school diploma or degree completed,"I work part-time, either as an employee or self-employed",0.22,0,1,0,0,0,1,5,Irregularly,1,0,0,0,1,1,1,1,0,0
6.04E+15,2021/3/13,0,1,1,1,Some technical education (e.g polytechnic school),"I work part-time, either as an employee or self-employed",0.22,0,1,1,0,0,1,5,Irregularly,1,1,1,0,1,1,0,1,0,1
5.49E+15,2021/3/23,0,1,2,1,Some university or college,None of the above,0.22,1,1,0,0,0,1,5,Irregularly,1,0,1,1,1,1,0,0,0,0
6.46E+15,2021/3/14,0,2,0,2,Technical school diploma or degree completed,I am unemployed,0.22,0,0,0,0,0,0,5,Irregularly,0,0,0,1,1,0,0,0,0,1
6.37E+15,2021/3/22,1,1,0,1,Technical school diploma or degree completed,I am unemployed,0.22,0,0,0,0,0,1,5,Irregularly,1,0,1,0,0,1,0,1,0,0
5.15E+15,2021/3/14,0,2,0,5,University or college degree completed,I am a student and I work part-time,0.22,0,0,0,0,0,1,5,Irregularly,1,0,1,0,0,1,0,1,0,0
5.92E+15,2021/3/14,0,3,1,0,Post-graduate education,I am retired,4.13,0,0,0,0,0,0,5,Irregularly,0,0,0,1,1,0,0,0,0,0
5.36E+15,2021/3/14,1,0,0,1,Some technical education (e.g polytechnic school),I am a student,5,0,1,1,0,1,1,1,Irregularly,1,0,1,1,0,1,0,0,0,1
5.63E+15,2021/3/16,0,2,1,1,Technical school diploma or degree completed,None of the above,5,1,1,0,0,0,1,5,Irregularly,0,0,0,0,1,1,1,0,0,0
6.74E+15,2021/3/24,1,1,0,0,Some technical education (e.g polytechnic school),"I work part-time, either as an employee or self-employed",5,0,1,0,0,0,1,5,Irregularly,0,0,1,1,1,1,1,1,0,0
5.39E+15,2021/3/13,0,1,2,1,Some university or college,"I do housework, fulfilling domestic tasks, looking after children",5,0,1,0,0,0,1,5,Irregularly,1,0,1,0,1,1,1,1,0,1
6.56E+15,2021/3/19,1,2,0,1,Some technical education (e.g polytechnic school),"I work part-time, either as an employee or self-employed",5,0,0,0,0,0,1,5,Irregularly,1,0,1,1,1,1,1,0,0,1
5.15E+15,2021/3/13,0,2,2,5,University or college degree completed,"I work full-time, either as an employee or self-employed",3.91,0,0,0,0,1,1,5,Irregularly,1,0,1,1,1,0,0,1,0,0
5.24E+15,2021/3/14,1,0,0,0,Secondary school/ high school completed,I am a student and I work part-time,3.91,0,1,0,1,0,1,5,Irregularly,1,1,1,1,1,1,0,1,0,1
6.58E+15,2021/9/27,0,0,2,0,Some technical education (e.g polytechnic school),None of the above,3.91,1,0,0,0,0,0,5,Irregularly,1,0,0,0,1,1,0,0,0,1
6.63E+15,2021/3/13,1,0,1,5,Primary school completed,I am unable to work due to long-term illness or disability,3.91,1,1,1,1,1,1,0,Irregularly,1,0,0,0,1,1,0,1,1,1
4.65E+15,2021/3/13,0,3,0,0,University or college degree completed,"I work full-time, either as an employee or self-employed",1.96,0,1,0,0,0,0,5,Irregularly,0,0,0,1,1,0,0,0,0,1
6.03E+15,2021/3/30,1,2,0,0,Post-graduate education,"I work part-time, either as an employee or self-employed",1.96,0,0,1,1,1,1,2,Irregularly,0,0,1,0,1,0,0,0,0,1
5.73E+15,2021/3/30,1,2,0,2,University or college degree completed,"I work part-time, either as an employee or self-employed",1.96,1,0,0,0,0,0,5,Irregularly,0,0,1,1,1,1,0,0,0,0
4.74E+15,2021/3/14,1,2,2,5,Secondary school/ high school completed,I am unemployed,1.96,0,1,1,0,0,0,5,Irregularly,0,1,0,1,1,0,0,0,0,0
6.49E+15,2021/3/20,0,0,0,3,Secondary school/ high school completed,"I work full-time, either as an employee or self-employed",1.96,0,0,0,0,0,1,5,Irregularly,0,0,0,1,0,1,1,1,0,0
4.73E+15,2021/3/13,1,0,0,1,Secondary school/ high school completed,I am unemployed,1.96,0,0,0,0,0,1,5,Irregularly,1,0,1,1,1,1,0,0,0,0
4.79E+15,2021/3/16,0,1,0,1,Secondary school/ high school completed,"I do housework, fulfilling domestic tasks, looking after children",1.96,0,1,0,0,0,1,5,Irregularly,1,1,0,0,0,0,0,0,0,0
5.93E+15,2021/3/13,0,2,0,0,Secondary school/ high school completed,"I do housework, fulfilling domestic tasks, looking after children",1.96,1,1,1,1,0,1,5,Irregularly,1,1,1,0,1,1,0,1,0,1
5.70E+15,2021/3/23,0,3,0,1,Some university or college,I am unemployed,1.96,0,1,0,0,0,1,5,Irregularly,0,0,1,1,0,1,1,1,0,0
6.11E+15,2021/3/14,1,3,2,0,Some secondary school / high school,"I work full-time, either as an employee or self-employed",1.96,0,1,0,0,1,0,5,Irregularly,0,0,0,1,1,0,0,1,0,0
5.39E+15,2021/3/13,0,1,0,1,Post-graduate education,"I work full-time, either as an employee or self-employed",1.96,0,0,0,0,0,1,5,Irregularly,1,0,1,0,0,1,0,1,0,1
5.96E+15,2021/3/15,1,0,2,0,Technical school diploma or degree completed,I am a student and I work part-time,1.96,1,1,1,0,0,1,5,Irregularly,1,0,1,0,0,1,0,1,1,1
5.38E+15,2021/3/19,1,1,1,5,Secondary school/ high school completed,I am doing community or military service,1.96,0,0,0,0,0,0,5,Irregularly,0,0,0,0,0,0,0,0,0,0
5.05E+15,2021/3/28,0,1,0,0,University or college degree completed,I am unemployed,1.96,1,1,1,1,0,1,5,Irregularly,1,0,0,1,1,1,0,0,0,0
5.80E+15,2021/3/13,1,1,0,1,University or college degree completed,"I work full-time, either as an employee or self-employed",1.96,0,1,0,1,0,1,5,Irregularly,1,1,1,0,1,1,0,1,0,1
4.61E+15,2021/3/16,1,0,1,0,Some secondary school / high school,"I work part-time, either as an employee or self-employed",1.96,1,0,0,0,0,0,5,Irregularly,0,0,0,1,1,0,0,0,0,1
6.23E+15,2021/3/13,0,2,0,5,Post-graduate education,"I work part-time, either as an employee or self-employed",1.96,0,0,0,0,1,1,5,Irregularly,0,0,1,0,0,1,1,1,0,0
4.89E+15,2021/3/13,0,2,0,0,Technical school diploma or degree completed,"I work full-time, either as an employee or self-employed",1.96,1,0,0,1,0,1,5,Irregularly,0,0,0,1,1,1,0,1,0,1
5.33E+15,2021/3/14,0,0,1,0,Some technical education (e.g polytechnic school),"I work part-time, either as an employee or self-employed",1.96,0,1,0,0,0,1,3,Irregularly,0,0,0,0,0,0,0,0,0,0
5.14E+15,2021/3/15,1,2,2,0,Technical school diploma or degree completed,"I work part-time, either as an employee or self-employed",1.96,0,0,0,0,1,1,5,Irregularly,0,1,1,0,1,1,0,0,1,0
5.07E+15,2021/3/28,0,0,0,5,Secondary school/ high school completed,I am a student,1.96,0,0,0,0,0,1,5,Irregularly,0,0,1,0,0,1,0,0,0,0
5.06E+15,2021/3/26,1,0,1,1,Technical school diploma or degree completed,I am a student and I work part-time,1.96,0,1,0,0,0,1,5,Irregularly,1,0,1,1,0,1,0,1,0,1
5.08E+15,2021/3/23,0,1,2,5,Some secondary school / high school,I am a student,1.96,0,1,1,1,0,0,5,Irregularly,1,0,0,1,0,1,0,0,1,0
4.85E+15,2021/3/23,1,0,1,0,Secondary school/ high school completed,"I work part-time, either as an employee or self-employed",5,0,0,0,0,0,1,5,Irregularly,1,0,1,0,1,1,1,1,0,1
5.98E+15,2021/3/13,1,2,0,1,Some technical education (e.g polytechnic school),"I work part-time, either as an employee or self-employed",5,0,1,0,0,0,1,5,Irregularly,1,0,0,1,1,1,0,0,0,1
4.88E+15,2021/3/18,1,0,0,5,Some secondary school / high school,I am a student,5,0,1,1,0,0,1,5,Irregularly,1,0,1,1,0,1,1,1,0,0
5.87E+15,2021/9/27,1,1,1,5,Some technical education (e.g polytechnic school),"I work full-time, either as an employee or self-employed",5,1,1,1,1,1,1,0,Irregularly,1,1,1,1,1,1,0,1,1,1
5.15E+15,2021/3/14,0,0,0,5,Secondary school/ high school completed,I am a student,5,1,0,0,0,1,1,5,Irregularly,0,0,0,1,0,1,1,1,0,0
5.31E+15,2021/3/15,1,2,2,1,University or college degree completed,I am unemployed,5,1,1,1,1,1,1,5,Irregularly,1,1,1,1,1,1,1,1,1,1
6.32E+15,2021/3/15,1,2,0,1,Some secondary school / high school,"I work part-time, either as an employee or self-employed",5,0,1,0,0,0,1,5,Irregularly,1,0,0,1,1,1,1,1,0,1
6.02E+15,2021/3/21,1,1,0,1,University or college degree completed,I am unable to work due to long-term illness or disability,5,0,1,0,1,0,1,5,Irregularly,0,0,1,0,0,1,0,1,1,1
5.84E+15,2021/3/16,0,0,0,1,Some secondary school / high school,I am a student,5,0,0,0,0,0,1,5,Irregularly,0,1,1,0,0,1,1,0,1,0
5.69E+15,2021/3/26,1,0,2,5,Some technical education (e.g polytechnic school),I am a student,5,0,1,0,1,0,1,5,Irregularly,0,1,1,1,1,1,1,0,1,1
6.14E+15,2021/3/13,0,2,0,0,University or college degree completed,"I work full-time, either as an employee or self-employed",5,1,1,0,0,0,1,5,Irregularly,1,1,1,0,0,1,1,1,0,0
6.53E+15,2021/3/13,1,1,1,0,University or college degree completed,I am unemployed,5,1,1,0,0,0,1,5,Irregularly,0,0,1,0,0,1,1,1,0,1
5.88E+15,2021/7/24,1,1,2,0,University or college degree completed,"I work part-time, either as an employee or self-employed",5,1,1,0,0,0,1,5,Irregularly,1,1,1,1,1,1,0,1,1,0
4.68E+15,2021/3/14,0,2,1,1,University or college degree completed,"I work full-time, either as an employee or self-employed",5,0,0,0,0,0,1,5,Irregularly,0,0,0,0,0,1,1,1,0,0
4.67E+15,2021/3/13,1,4,1,5,Some university or college,"I work full-time, either as an employee or self-employed",5,0,1,1,1,0,1,5,Irregularly,1,1,0,1,1,1,1,0,1,1
4.87E+15,2021/3/26,0,2,2,3,University or college degree completed,"I work part-time, either as an employee or self-employed",5,1,0,0,0,0,1,5,Irregularly,0,0,0,0,0,1,0,1,0,0
4.65E+15,2021/3/18,0,0,1,5,Some university or college,I am a student and I work part-time,5,1,1,0,1,0,1,1,Irregularly,1,1,1,1,1,1,1,1,0,0
5.11E+15,2021/9/27,0,1,0,5,Secondary school/ high school completed,"I work part-time, either as an employee or self-employed",5,0,0,0,0,0,0,0,Irregularly,1,0,0,0,1,1,0,1,0,1
5.18E+15,2021/9/27,1,2,1,5,University or college degree completed,I am unemployed,5,1,1,1,1,0,0,0,Irregularly,1,1,1,0,1,0,0,0,1,1
4.92E+15,2021/9/27,0,2,1,1,Some secondary school / high school,I am unemployed,5,0,1,1,0,0,1,5,Irregularly,1,1,1,0,1,1,1,1,1,1
5.30E+15,2021/3/16,0,1,1,1,Secondary school/ high school completed,"I work part-time, either as an employee or self-employed",0.65,1,1,1,1,1,1,0,Irregularly,1,0,1,1,1,1,1,1,1,1
5.22E+15,2021/3/28,1,1,1,1,Some university or college,"I work part-time, either as an employee or self-employed",0.65,0,1,0,0,0,1,5,Irregularly,1,0,1,1,1,1,0,1,0,1
5.63E+15,2021/3/27,0,4,1,1,Secondary school/ high school completed,I am a student and I work part-time,1.3,0,0,0,0,0,1,3,Irregularly,1,1,1,0,0,1,1,1,1,0
6.02E+15,2021/3/13,1,0,2,1,Secondary school/ high school completed,I am a student and I work part-time,1.3,1,1,0,0,0,1,5,Irregularly,0,0,1,1,1,1,0,0,0,0
5.17E+15,2021/4/1,1,1,0,1,Some secondary school / high school,"I work full-time, either as an employee or self-employed",1.3,0,1,0,0,0,1,5,Irregularly,1,0,1,0,1,0,0,0,0,0
4.86E+15,2021/3/17,1,1,0,5,Some university or college,I am unemployed,3.91,1,0,0,0,0,0,5,Irregularly,0,0,0,1,1,0,0,0,0,0
5.41E+15,2021/9/27,1,3,2,1,Secondary school/ high school completed,I am retired,3.91,1,1,0,0,0,1,1,Irregularly,0,1,1,0,1,1,0,1,1,1
4.68E+15,2021/3/16,1,2,2,1,University or college degree completed,I am unemployed,3.26,0,1,1,0,0,1,5,Irregularly,1,1,1,0,0,1,1,1,0,1
5.11E+15,2021/9/27,0,1,2,1,Some university or college,I am a student,0.65,0,1,0,0,0,1,5,Irregularly,0,0,0,0,0,0,1,1,0,0
6.10E+15,2021/9/27,1,3,2,1,Some secondary school / high school,I am unemployed,0.65,1,0,0,0,0,1,4,Irregularly,0,0,0,1,1,0,0,0,0,0
4.55E+15,2021/9/27,0,1,2,1,Some university or college,I am a student,0.65,0,1,0,0,0,1,5,Irregularly,0,0,0,0,0,0,1,1,0,0
4.77E+15,2021/3/23,1,0,1,1,Some technical education (e.g polytechnic school),"I work part-time, either as an employee or self-employed",4.78,0,1,0,0,0,1,5,Irregularly,1,0,1,0,0,1,0,1,0,0
6.35E+15,2021/3/13,1,1,0,4,Post-graduate education,"I work full-time, either as an employee or self-employed",4.78,1,0,0,0,0,1,5,Irregularly,1,1,1,0,0,1,0,1,1,1
5.37E+15,2021/3/13,0,0,2,0,University or college degree completed,"I work full-time, either as an employee or self-employed",4.78,0,1,1,0,0,1,5,Irregularly,1,0,1,1,1,0,0,0,0,0
5.25E+15,2021/9/27,0,1,1,5,University or college degree completed,"I do housework, fulfilling domestic tasks, looking after children",4.13,0,1,0,0,1,0,5,Irregularly,0,0,0,1,1,1,0,0,1,0
6.62E+15,2021/5/1,1,2,0,1,University or college degree completed,"I work part-time, either as an employee or self-employed",3.7,0,0,0,0,0,0,5,Irregularly,0,0,1,0,0,1,0,1,0,0
6.05E+15,2021/3/13,1,2,0,0,University or college degree completed,"I work full-time, either as an employee or self-employed",3.7,0,1,0,0,0,1,5,Irregularly,1,1,1,0,0,1,1,1,1,1
4.84E+15,2021/3/24,0,0,1,1,Secondary school/ high school completed,I am unemployed,3.7,0,0,1,0,0,1,5,Irregularly,1,1,1,1,1,1,1,1,0,0
5.97E+15,2021/3/18,0,2,2,1,University or college degree completed,"I work part-time, either as an employee or self-employed",3.7,0,1,0,0,0,1,5,Irregularly,0,0,1,0,0,1,1,1,0,0
4.84E+15,2021/3/14,1,2,0,2,Post-graduate education,"I work full-time, either as an employee or self-employed",3.7,0,0,0,0,0,1,5,Irregularly,1,0,1,1,1,1,1,0,0,0
6.46E+15,2021/3/17,0,1,2,0,University or college degree completed,I am unemployed,3.7,0,1,0,0,0,1,5,Irregularly,1,0,1,0,0,1,0,1,0,1
6.69E+15,2021/3/15,0,1,1,5,University or college degree completed,"I work full-time, either as an employee or self-employed",3.7,1,0,0,0,0,1,5,Irregularly,0,0,1,0,1,1,1,1,0,0
4.91E+15,2021/4/1,0,2,0,0,University or college degree completed,I am a student,3.7,0,0,0,0,0,1,5,Irregularly,1,0,0,1,1,0,0,0,0,0
5.42E+15,2021/3/27,0,0,1,5,University or college degree completed,"I work full-time, either as an employee or self-employed",3.7,0,0,1,0,0,1,5,Irregularly,1,1,1,1,1,1,0,1,1,1
6.28E+15,2021/3/18,1,0,2,0,Post-graduate education,I am a student and I work part-time,3.7,1,1,1,1,1,1,1,Irregularly,1,1,1,1,1,1,0,1,0,1
5.50E+15,2021/3/13,1,3,0,4,University or college degree completed,"I work full-time, either as an employee or self-employed",3.7,1,1,1,1,0,1,5,Irregularly,1,0,1,1,1,1,1,1,1,1
5.57E+15,2021/3/24,1,3,2,4,University or college degree completed,"I work full-time, either as an employee or self-employed",3.7,0,1,1,0,0,1,5,Irregularly,1,0,0,1,1,1,0,1,1,1
6.10E+15,2021/3/24,1,1,2,0,Secondary school/ high school completed,I am a student and I work part-time,3.7,0,1,1,0,0,1,5,Irregularly,1,1,1,1,1,1,1,0,1,1
6.71E+15,2021/3/13,1,4,1,5,Secondary school/ high school completed,I am unemployed,3.48,0,0,0,0,0,0,5,Irregularly,0,1,1,0,0,0,0,0,0,0
6.59E+15,2021/3/17,0,1,0,5,University or college degree completed,"I work part-time, either as an employee or self-employed",3.48,1,1,0,0,0,1,5,Irregularly,1,1,1,0,0,1,1,1,0,1
4.84E+15,2021/3/13,0,0,2,5,Secondary school/ high school completed,I am unemployed,3.48,0,0,0,0,0,1,5,Irregularly,1,0,1,0,0,0,0,1,0,0
5.83E+15,2021/3/23,1,1,1,5,Secondary school/ high school completed,"I work full-time, either as an employee or self-employed",3.48,0,0,0,0,0,1,5,Irregularly,1,0,0,0,0,1,1,1,0,0
5.26E+15,2021/3/22,0,1,2,0,University or college degree completed,"I work full-time, either as an employee or self-employed",3.48,1,1,0,0,1,1,5,Irregularly,0,1,1,1,1,0,0,0,1,0
5.03E+15,2021/3/27,0,1,0,0,Technical school diploma or degree completed,"I work part-time, either as an employee or self-employed",3.48,0,1,0,0,0,1,5,Irregularly,1,0,1,0,1,1,0,0,1,1
6.55E+15,2021/3/27,1,0,0,5,No formal education,"I work part-time, either as an employee or self-employed",3.48,1,0,0,0,0,1,0,Irregularly,1,0,1,0,1,0,1,1,0,1
5.19E+15,2021/4/3,0,0,0,0,Secondary school/ high school completed,I am unemployed,3.48,1,0,0,0,0,1,5,Irregularly,1,0,1,0,0,1,1,1,0,0
5.53E+15,2021/3/16,0,0,2,1,Secondary school/ high school completed,I am unemployed,3.48,0,1,0,1,0,1,5,Irregularly,1,1,0,0,1,1,0,0,0,1
6.09E+15,2021/4/1,1,0,2,1,Primary school completed,I am a student and I work part-time,3.48,0,1,1,0,0,1,5,Irregularly,1,0,1,1,1,1,1,1,1,1
6.14E+15,2021/9/27,0,1,2,1,University or college degree completed,"I work part-time, either as an employee or self-employed",3.48,0,1,0,0,0,1,5,Irregularly,1,0,0,0,0,1,0,1,0,0
5.17E+15,2021/4/3,0,2,0,1,Technical school diploma or degree completed,I am unemployed,3.48,0,0,0,0,0,1,5,Irregularly,0,0,1,0,0,1,0,1,0,1
5.09E+15,2021/3/13,0,2,2,0,Post-graduate education,"I work part-time, either as an employee or self-employed",3.26,0,0,0,0,0,1,5,Irregularly,1,0,1,0,0,0,0,0,0,0
5.22E+15,2021/3/14,0,1,1,5,University or college degree completed,"I work part-time, either as an employee or self-employed",3.26,0,1,1,0,0,1,5,Irregularly,0,0,0,1,1,1,0,0,0,0
5.34E+15,2021/3/29,0,0,2,1,Secondary school/ high school completed,I am a student and I work part-time,3.26,0,0,0,0,0,1,5,Irregularly,1,0,0,1,1,0,0,1,0,0
5.84E+15,2021/3/17,0,2,2,0,University or college degree completed,"I do housework, fulfilling domestic tasks, looking after children",3.26,0,0,0,0,0,1,5,Irregularly,1,0,1,0,1,0,0,0,0,0
5.49E+15,2021/3/31,0,0,2,5,Some secondary school / high school,I am a student,0.65,1,1,1,1,0,1,5,Irregularly,1,0,1,1,1,1,1,1,0,0
5.97E+15,2021/9/27,0,1,0,1,Secondary school/ high school completed,"I do housework, fulfilling domestic tasks, looking after children",0.65,1,1,0,1,0,1,5,Irregularly,0,0,1,0,0,1,0,1,0,1
5.37E+15,2021/4/14,1,3,0,3,Post-graduate education,"I work part-time, either as an employee or self-employed",0.65,0,1,0,0,0,1,5,Irregularly,1,0,1,0,0,1,1,1,0,1
5.28E+15,2021/3/13,1,2,2,0,Secondary school/ high school completed,"I work part-time, either as an employee or self-employed",0.65,1,0,0,0,0,1,5,Irregularly,1,1,1,0,0,0,0,0,0,0
5.41E+15,2021/3/18,0,0,1,5,Some secondary school / high school,I am a student,5,1,0,0,1,0,1,5,Irregularly,1,0,0,0,1,1,0,0,0,0
6.34E+15,2021/3/22,1,0,0,1,University or college degree completed,I am a student and I work part-time,5,0,0,0,0,0,1,5,Irregularly,1,1,0,1,1,0,0,0,0,0
5.98E+15,2021/3/24,1,1,2,0,Technical school diploma or degree completed,"I work part-time, either as an employee or self-employed",5,0,1,1,0,0,1,5,Irregularly,1,0,1,1,1,1,0,0,1,1
6.60E+15,2021/3/16,0,1,2,1,University or college degree completed,I am unemployed,5,1,1,0,0,0,1,5,Irregularly,1,1,1,0,0,1,1,1,0,0
6.67E+15,2021/9/27,0,2,0,1,Some university or college,"I do housework, fulfilling domestic tasks, looking after children",5,0,1,0,0,0,1,5,Irregularly,1,0,1,1,1,1,1,1,0,1
5.62E+15,2021/9/27,1,2,1,2,Secondary school/ high school completed,"I work part-time, either as an employee or self-employed",5,0,1,1,0,1,1,5,Irregularly,1,0,1,1,1,1,1,1,1,1
6.61E+15,2021/9/27,0,2,0,2,Secondary school/ high school completed,"I do housework, fulfilling domestic tasks, looking after children",5,0,1,0,0,0,1,5,Irregularly,1,0,1,1,1,1,1,1,0,1
5.68E+15,2021/3/13,1,2,2,1,Technical school diploma or degree completed,I am unemployed,5,0,0,0,0,1,0,5,Irregularly,1,0,1,1,1,0,0,1,0,0
6.34E+15,2021/3/13,0,1,2,1,Technical school diploma or degree completed,"I do housework, fulfilling domestic tasks, looking after children",0.22,1,1,0,0,1,1,5,Irregularly,1,0,1,1,1,1,0,1,0,0
5.58E+15,2021/9/27,0,1,1,1,Some secondary school / high school,"I do housework, fulfilling domestic tasks, looking after children",0.22,1,1,1,0,0,1,5,Irregularly,0,0,1,1,1,1,0,1,0,1
6.04E+15,2021/3/22,1,0,1,3,Some technical education (e.g polytechnic school),I am a student,0.22,0,1,1,0,0,1,5,Irregularly,1,1,1,1,1,0,0,1,0,0
6.50E+15,2021/3/16,0,1,2,1,University or college degree completed,I am unemployed,0.22,0,1,0,1,1,1,5,Irregularly,1,1,1,1,1,0,1,1,1,1
4.86E+15,2021/3/13,0,1,1,1,Secondary school/ high school completed,I am unemployed,0.22,0,1,1,1,0,1,5,Irregularly,1,0,0,1,1,1,0,1,0,1
5.74E+15,2021/3/13,1,2,2,5,Technical school diploma or degree completed,I am unemployed,0.22,1,1,0,0,0,0,5,Irregularly,1,0,1,1,1,1,1,0,0,1
5.41E+15,2021/3/15,0,3,0,1,University or college degree completed,"I work part-time, either as an employee or self-employed",0.22,1,1,0,1,0,1,2,Irregularly,1,0,1,0,0,0,0,1,1,0
5.86E+15,2021/3/13,0,1,1,5,Secondary school/ high school completed,None of the above,0.22,0,1,1,0,0,1,5,Irregularly,1,0,0,0,0,0,0,0,0,0
5.09E+15,2021/4/4,0,1,1,5,Secondary school/ high school completed,I am unemployed,0.22,0,1,0,0,0,1,5,Irregularly,0,0,1,1,0,1,0,1,0,0
5.21E+15,2021/4/1,1,1,0,3,Technical school diploma or degree completed,"I work full-time, either as an employee or self-employed",0.22,0,1,0,0,0,1,5,Irregularly,0,0,0,1,1,1,0,0,0,0
4.90E+15,2021/3/21,0,0,0,5,University or college degree completed,"I do housework, fulfilling domestic tasks, looking after children",0.22,1,0,0,0,0,0,5,Irregularly,1,0,1,1,1,1,0,0,0,0
4.72E+15,2021/9/27,0,1,1,5,Technical school diploma or degree completed,"I work part-time, either as an employee or self-employed",0.22,0,1,0,0,0,1,5,Irregularly,1,0,1,0,0,1,0,1,1,1
6.15E+15,2021/3/13,0,1,2,1,Some technical education (e.g polytechnic school),I am unemployed,0.22,1,1,0,0,0,0,5,Irregularly,0,0,1,1,1,0,0,0,0,1
5.64E+15,2021/3/13,1,1,1,5,Some primary education,I am a student and I work part-time,0.22,0,1,0,1,0,1,5,Irregularly,1,0,1,1,0,1,0,0,0,1
6.40E+15,2021/3/13,0,1,2,3,Secondary school/ high school completed,"I work full-time, either as an employee or self-employed",0.22,0,0,0,0,0,1,5,Irregularly,1,0,1,0,1,0,0,0,0,1
6.13E+15,2021/3/14,1,3,2,0,University or college degree completed,None of the above,0.22,0,1,0,0,0,0,5,Irregularly,0,0,1,0,0,1,0,1,0,1
5.41E+15,2021/3/16,1,1,1,1,Some technical education (e.g polytechnic school),"I work part-time, either as an employee or self-employed",0.22,0,1,1,1,0,1,5,Irregularly,1,0,1,1,1,0,0,1,0,0
5.32E+15,2021/3/23,0,0,2,4,Post-graduate education,"I work full-time, either as an employee or self-employed",0.22,1,1,1,1,0,1,5,Irregularly,1,0,1,1,1,1,0,0,0,0
5.02E+15,2021/3/17,0,1,0,5,Technical school diploma or degree completed,"I work full-time, either as an employee or self-employed",0.22,0,1,0,0,0,1,5,Irregularly,1,0,1,0,0,1,0,1,0,1
